organism_level_trait	QTL_Chr	QTL	mediator_transcript	mediator_gene	eQTL	mediation_estimate	adjusted_p	prop_med	q99_mediator
abamectin_norm.n	V	15964522	Y102A5C.6	Y102A5C.6	16591577	0.00354742208487167	0.561	NA	Other genes
abamectin_norm.n	V	15964522	F21A3.4.1	F21A3.4	15566871	0.00612477769899611	0.562	NA	Other genes
abamectin_norm.n	V	15964522	T13H5.3.1	cht-2	7317606	0.00636872681856483	0.562	NA	Other genes
abamectin_norm.n	V	15964522	Y73B6BL.34.1	bli-6	14649731	0.00303819616661688	0.562	NA	Other genes
abamectin_norm.n	V	15964522	C04F12.9.2	rnh-1.3	15961042	0.00276436953061067	0.563	NA	Other genes
abamectin_norm.n	V	15964522	JC8.6d.1	lin-54	14690552	0.0121346755844663	0.564	NA	Other genes
abamectin_norm.n	V	15964522	Y46H3C.6	Y46H3C.6	14396609	0.0115137232998635	0.564	NA	Other genes
abamectin_norm.n	V	15964522	T13F3.5.1	fbxa-2	16309397	0.00858923953441442	0.565	NA	Other genes
abamectin_norm.n	V	15964522	F08H9.9.2	clec-55	13411831	0.00349873586820191	0.566	NA	Other genes
abamectin_norm.n	V	15964522	T27B7.4b.1	nhr-115	13485727	0.00479745605416974	0.567	NA	Other genes
abamectin_norm.n	V	15964522	ZC317.1	ZC317.1	5519876	0.0186782017598305	0.567	NA	Other genes
abamectin_norm.n	V	15964522	W09B7.2.1	W09B7.2	16535765	0.00513627143600835	0.568	NA	Other genes
abamectin_norm.n	V	15964522	Y94H6A.4.1	gpx-4	15402901	0.00770365494055868	0.568	NA	Other genes
abamectin_norm.n	V	15964522	Y102A5C.43	Y102A5C.43	16785287	0.00948926471859529	0.569	NA	Other genes
abamectin_norm.n	V	15964522	F38B7.3.1	F38B7.3	13438045	0.00228869039967595	0.574	NA	Other genes
abamectin_norm.n	V	15964522	T05B9.1.2	T05B9.1	17928323	0.00554534611412353	0.574	NA	Other genes
abamectin_norm.n	V	15964522	F58A4.9.1	rpac-19	17890051	0.00358401661350883	0.575	NA	Other genes
abamectin_norm.n	V	15964522	F13H6.4	F13H6.4	6618053	0.00523097861678285	0.579	NA	Other genes
abamectin_norm.n	V	15964522	C38C6.6.2	tag-297	14649731	0.00305492923393052	0.58	NA	Other genes
abamectin_norm.n	V	15964522	F35E12.9b.1	F35E12.9	13750203	0.00310516899871866	0.58	NA	Other genes
abamectin_norm.n	V	15964522	Y75B8A.35c.1	zip-1	4332518	0.013014518636005	0.581	NA	Other genes
abamectin_norm.n	V	15964522	W06D12.2.1	twk-42	17743547	0.00820718584017457	0.582	NA	Other genes
abamectin_norm.n	V	15964522	Y69H2.10c.2	Y69H2.10	18159340	0.00304890483365816	0.586	NA	Other genes
abamectin_norm.n	V	15964522	F16H6.1.1	clec-42	18109630	0.00456083509350751	0.587	NA	Other genes
abamectin_norm.n	V	15964522	K04E7.3.1	nas-33	14649731	0.00521878065291216	0.587	NA	Other genes
abamectin_norm.n	V	15964522	F07B7.2.1	F07B7.2	16535765	0.00513627143600835	0.588	NA	Other genes
abamectin_norm.n	V	15964522	Y102A5C.5	Y102A5C.5	16591577	0.00389747167301857	0.588	NA	Other genes
abamectin_norm.n	V	15964522	F57G4.8.1	fbxa-192	17778494	0.0117633838622303	0.589	NA	Other genes
abamectin_norm.n	V	15964522	C46H11.8.1	phat-1	13722936	0.00379087182177845	0.591	NA	Other genes
abamectin_norm.n	V	15964522	C47E12.6.1	mam-2	14654518	0.00231031266790974	0.591	NA	Other genes
abamectin_norm.n	V	15964522	F43D2.1.2	ccnk-1	14699598	0.00253262661666741	0.592	NA	Other genes
abamectin_norm.n	V	15964522	C27A7.6d.1	C27A7.6	10037950	0.00308804826351581	0.596	NA	Other genes
abamectin_norm.n	V	15964522	W02G9.2c.1	kel-8	13718280	0.00558925741021589	0.596	NA	Other genes
abamectin_norm.n	V	15964522	Y113G7A.9a.1	dcs-1	18109630	0.00236875478596379	0.596	NA	Other genes
abamectin_norm.n	V	15964522	F11C7.7.1	F11C7.7	20030979	0.00391206264262627	0.597	NA	Other genes
abamectin_norm.n	V	15964522	CC8.2a.2	CC8.2	4148393	0.00293490865409118	0.598	NA	Other genes
abamectin_norm.n	V	15964522	M116.5.1	M116.5	13728639	0.00793711806893218	0.602	NA	Other genes
abamectin_norm.n	V	15964522	D2085.5c.1	hgap-2	13709420	0.0035011428862656	0.605	NA	Other genes
abamectin_norm.n	V	15964522	T08G5.5c.1	vps-39	15078019	0.00459938986820483	0.605	NA	Other genes
abamectin_norm.n	V	15964522	C02D4.1.1	jud-4	14649731	0.00463563476594615	0.606	NA	Other genes
abamectin_norm.n	V	15964522	F38B6.5a.1	col-172	12294693	0.00313626761852125	0.606	NA	Other genes
abamectin_norm.n	V	15964522	R10E4.2g.2	sup-26	10343103	0.00205312157553352	0.607	NA	Other genes
abamectin_norm.n	V	15964522	C51F7.1.2	frm-7	12397073	0.00203633562715077	0.608	NA	Other genes
abamectin_norm.n	V	15964522	T03E6.8.2	T03E6.8	16701799	0.0200317381562882	0.608	NA	Other genes
abamectin_norm.n	V	15964522	C06H2.3a.1	jmjd-5	11128459	0.00591557691658434	0.609	NA	Other genes
abamectin_norm.n	V	15964522	Y59A8B.14b.1	par-4	18019275	0.00258084163610677	0.609	NA	Other genes
abamectin_norm.n	V	15964522	Y80D3A.2e.1	emb-4	18558659	0.00326541680403737	0.612	NA	Other genes
abamectin_norm.n	V	15964522	F47B8.5b.1	F47B8.5	12902310	0.0047383330068426	0.613	NA	Other genes
abamectin_norm.n	V	15964522	Y80D3A.7a.2	ptr-22	17989328	0.00609511303022828	0.613	NA	Other genes
abamectin_norm.n	V	15964522	C11G6.4a.2	nhr-28	14649731	0.002497857449282	0.615	NA	Other genes
abamectin_norm.n	V	15964522	Y54G11B.1.2	dmsr-6	13722936	0.00223348211772118	0.615	NA	Other genes
abamectin_norm.n	V	15964522	ZK1055.4.2	ZK1055.4	7317606	0.00576533555515842	0.616	NA	Other genes
abamectin_norm.n	V	15964522	F45E6.4.1	lips-1	16518382	0.00226588562885123	0.617	NA	Other genes
abamectin_norm.n	V	15964522	C37E2.5d.1	ceh-37	14649731	0.00365391304828896	0.619	NA	Other genes
abamectin_norm.n	V	15964522	F49A5.2.1	clec-31	16857177	0.0156099311679397	0.619	NA	Other genes
abamectin_norm.n	V	15964522	F29B9.9a.1	col-111	14649731	0.00199330676265812	0.62	NA	Other genes
abamectin_norm.n	V	15964522	K08E7.5a.2	K08E7.5	14957074	0.00384095429392603	0.62	NA	Other genes
abamectin_norm.n	V	15964522	Y17D7B.4.1	Y17D7B.4	18772304	0.00153025917693554	0.62	NA	Other genes
abamectin_norm.n	V	15964522	C55B7.4b.1	acdh-1	15310752	0.00161116485709842	0.621	NA	Other genes
abamectin_norm.n	V	15964522	T07F10.3.1	T07F10.3	12824863	0.00446604805462379	0.621	NA	Other genes
abamectin_norm.n	V	15964522	T11A5.6c.1	clp-9	11516185	0.0100191839187563	0.621	NA	Other genes
abamectin_norm.n	V	15964522	F01G4.3.2	skih-2	8285021	0.014573959767515	0.622	NA	Other genes
abamectin_norm.n	V	15964522	F20G2.7	F20G2.7	13594389	0.0107533360824531	0.623	NA	Other genes
abamectin_norm.n	V	15964522	C07A12.7a.1	C07A12.7	14649731	0.00267495599076453	0.626	NA	Other genes
abamectin_norm.n	V	15964522	C17D12.2b.1	unc-75	14444778	0.0024893052061905	0.626	NA	Other genes
abamectin_norm.n	V	15964522	F08B4.2c.1	cdh-5	14690552	0.0131578885454738	0.627	NA	Other genes
abamectin_norm.n	V	15964522	K10G4.5.1	K10G4.5	16968496	0.0124985678916452	0.629	NA	Other genes
abamectin_norm.n	V	15964522	Y47D7A.5.1	grl-5	14649731	0.00261640734176651	0.63	NA	Other genes
abamectin_norm.n	V	15964522	C18D4.6c.1	C18D4.6	16770123	0.00683488301511031	0.631	NA	Other genes
abamectin_norm.n	V	15964522	Y53F4B.27a.1	Y53F4B.27	14649731	0.00295402943384976	0.631	NA	Other genes
abamectin_norm.n	V	15964522	ZC376.5.2	trm-1	14444778	0.00355223896676612	0.632	NA	Other genes
abamectin_norm.n	V	15964522	Y59A8B.22b.1	snx-6	16819720	0.00207732093176726	0.634	NA	Other genes
abamectin_norm.n	V	15964522	T06E4.11.1	pqn-63	14649731	0.00184703831527747	0.635	NA	Other genes
abamectin_norm.n	V	15964522	C06C6.7.1	C06C6.7	15968852	0.00881419083799731	0.637	NA	Other genes
abamectin_norm.n	V	15964522	C31G12.1.1	C31G12.1	18109827	0.00898004177255294	0.639	NA	Other genes
abamectin_norm.n	V	15964522	Y59A8B.23b.1	gck-3	17944172	0.0151879412735788	0.64	NA	Other genes
abamectin_norm.n	V	15964522	C31G12.4a.1	C31G12.4	18009331	0.00367041525814018	0.641	NA	Other genes
abamectin_norm.n	V	15964522	M01G12.7.1	M01G12.7	15743935	0.00485791134154244	0.641	NA	Other genes
abamectin_norm.n	V	15964522	C04F5.1.1	sid-1	16887932	0.00389242382794886	0.643	NA	Other genes
abamectin_norm.n	V	15964522	F09F9.2.1	F09F9.2	12294693	0.00298638794247989	0.644	NA	Other genes
abamectin_norm.n	V	15964522	T05H4.1.1	acl-8	8124043	0.00413706898404034	0.646	NA	Other genes
abamectin_norm.n	V	15964522	C25D7.12	C25D7.12	14650622	0.00340563777636755	0.647	NA	Other genes
abamectin_norm.n	V	15964522	D1054.9d.1	D1054.9	14654518	0.00401576290047015	0.647	NA	Other genes
abamectin_norm.n	V	15964522	M195.2b.1	M195.2	13722936	0.00165830529497714	0.648	NA	Other genes
abamectin_norm.n	V	15964522	M60.4a.2	M60.4	17931354	0.00504670663069259	0.649	NA	Other genes
abamectin_norm.n	V	15964522	F14D7.10.1	F14D7.10	12713560	0.00394326706790964	0.65	NA	Other genes
abamectin_norm.n	V	15964522	D2092.8.1	D2092.8	14649731	0.00197195229495411	0.651	NA	Other genes
abamectin_norm.n	V	15964522	F01G4.3.1	skih-2	10037950	0.00659061895143127	0.651	NA	Other genes
abamectin_norm.n	V	15964522	C06H5.1.1	fbxa-156	16786281	0.00613964782897939	0.654	NA	Other genes
abamectin_norm.n	V	15964522	F20D6.1.1	F20D6.1	8997784	0.00251703789998447	0.654	NA	Other genes
abamectin_norm.n	V	15964522	F58G1.5.1	lips-9	14649731	0.00150587935480657	0.654	NA	Other genes
abamectin_norm.n	V	15964522	T05E12.6b.2	T05E12.6	17001245	0.00861404902974692	0.654	NA	Other genes
abamectin_norm.n	V	15964522	Y37F4.3.1	Y37F4.3	20231622	0.00131020728738151	0.654	NA	Other genes
abamectin_norm.n	V	15964522	T26F2.2	T26F2.2	13965981	0.0226768657923088	0.655	NA	Other genes
abamectin_norm.n	V	15964522	F58E10.3a.1	ddx-17	14534671	0.00527624170772188	0.656	NA	Other genes
abamectin_norm.n	V	15964522	R10E8.6.1	R10E8.6	20030979	0.0018669556707603	0.656	NA	Other genes
abamectin_norm.n	V	15964522	T07C12.11.1	madf-4	11516185	0.00968348890394638	0.656	NA	Other genes
abamectin_norm.n	V	15964522	F10C5.3.1	F10C5.3	15886892	0.0051542991067216	0.657	NA	Other genes
abamectin_norm.n	V	15964522	F17B5.1a.1	F17B5.1	12294693	0.00716148793549418	0.657	NA	Other genes
abamectin_norm.n	V	15964522	F26A10.2.1	F26A10.2	14447671	0.00330329700988891	0.658	NA	Other genes
abamectin_norm.n	V	15964522	F36D3.4.1	F36D3.4	16501097	0.0167736154904625	0.658	NA	Other genes
abamectin_norm.n	V	15964522	Y38F2AL.3b.1	vha-11	15402901	0.00331307955534987	0.66	NA	Other genes
abamectin_norm.n	V	15964522	C03G6.18	srp-5	7598251	0.00366894460233	0.661	NA	Other genes
abamectin_norm.n	V	15964522	F26G1.6b.1	nep-12	14654518	0.0025590898699203	0.661	NA	Other genes
abamectin_norm.n	V	15964522	ZC416.1.1	madf-9	13914214	0.00239974656694599	0.661	NA	Other genes
abamectin_norm.n	V	15964522	Y32B12C.3	Y32B12C.3	16674284	0.00147962472954531	0.663	NA	Other genes
abamectin_norm.n	V	15964522	Y37H2A.12c.1	Y37H2A.12	18109630	0.00183759511185475	0.663	NA	Other genes
abamectin_norm.n	V	15964522	T05A12.2a.1	tre-2	15743935	0.0021410241938436	0.666	NA	Other genes
abamectin_norm.n	V	15964522	C14A6.10	C14A6.10	18109630	0.00683344997947887	0.669	NA	Other genes
abamectin_norm.n	V	15964522	C49G7.11.1	djr-1.2	4037590	0.00254692708084375	0.671	NA	Other genes
abamectin_norm.n	V	15964522	D2063.3a.2	glrx-3	4330245	0.00514012015749577	0.671	NA	Other genes
abamectin_norm.n	V	15964522	T10B11.8b.1	T10B11.8	17928323	0.00236694271246613	0.672	NA	Other genes
abamectin_norm.n	V	15964522	F28F9.1.1	zag-1	14649731	0.0015008335127469	0.674	NA	Other genes
abamectin_norm.n	V	15964522	W05B10.1.2	his-74	13438045	0.00790899784993932	0.675	NA	Other genes
abamectin_norm.n	V	15964522	E02H1.3.1	tag-124	14444778	0.00169752047246779	0.677	NA	Other genes
abamectin_norm.n	V	15964522	F14F8.8.1	F14F8.8	16088951	0.00155355155943731	0.677	NA	Other genes
abamectin_norm.n	V	15964522	F35E12.4	F35E12.4	18866071	0.0098318772904277	0.678	NA	Other genes
abamectin_norm.n	V	15964522	F35E12.6.1	F35E12.6	18109630	0.00538546293855202	0.678	NA	Other genes
abamectin_norm.n	V	15964522	C01G10.16.1	txt-12	15387456	0.00392925120892981	0.68	NA	Other genes
abamectin_norm.n	V	15964522	F29B9.9b.1	col-111	14447671	0.00300433182673112	0.681	NA	Other genes
abamectin_norm.n	V	15964522	Y102A5C.3	fbxa-207	18416714	0.00741601752846721	0.682	NA	Other genes
abamectin_norm.n	V	15964522	D1054.1.1	D1054.1	9947621	0.00638948729906593	0.683	NA	Other genes
abamectin_norm.n	V	15964522	F49A5.3.1	clec-22	17908690	0.0107532104364943	0.683	NA	Other genes
abamectin_norm.n	V	15964522	ZK228.4b.1	ZK228.4	18394008	0.00890968931532153	0.683	NA	Other genes
abamectin_norm.n	V	15964522	C03B1.12.2	lmp-1	14444778	0.00161896904650132	0.684	NA	Other genes
abamectin_norm.n	V	15964522	C08F8.8.1	nhr-67	16599787	0.00292560652137994	0.684	NA	Other genes
abamectin_norm.n	V	15964522	F35A5.4.1	F35A5.4	14649731	0.0015727513530421	0.684	NA	Other genes
abamectin_norm.n	V	15964522	T24C12.4.1	T24C12.4	14649731	0.00192286675931103	0.684	NA	Other genes
abamectin_norm.n	V	15964522	F09B12.1b.2	mlt-9	14649731	0.00316223984829935	0.685	NA	Other genes
abamectin_norm.n	V	15964522	C18D4.12.1	C18D4.12	17026171	0.00231566049933251	0.687	NA	Other genes
abamectin_norm.n	V	15964522	W06G6.17.1	W06G6.17	16778153	0.00274433597818431	0.687	NA	Other genes
abamectin_norm.n	V	15964522	W06H3.3.1	ctps-1	13709420	0.00145694963487175	0.687	NA	Other genes
abamectin_norm.n	V	15964522	W09B7.1.1	W09B7.1	17029962	0.00265460965518831	0.687	NA	Other genes
abamectin_norm.n	V	15964522	Y37H2C.2.1	skr-6	18106038	0.00712503157409489	0.687	NA	Other genes
abamectin_norm.n	V	15964522	Y48G8AR.1a.2	grh-1	13842657	0.00504316783303192	0.688	NA	Other genes
abamectin_norm.n	V	15964522	C46C2.3.1	C46C2.3	12391298	0.00201534272590824	0.69	NA	Other genes
abamectin_norm.n	V	15964522	F41D9.5.1	sulp-3	14649731	0.00334602514717109	0.691	NA	Other genes
abamectin_norm.n	V	15964522	ZK180.5c.1	ZK180.5	15964660	0.000940102746791641	0.691	NA	Other genes
abamectin_norm.n	V	15964522	Y18H1A.9.1	Y18H1A.9	14649731	0.000971971080635256	0.693	NA	Other genes
abamectin_norm.n	V	15964522	F33D4.6c.1	F33D4.6	14649731	0.00207965508002326	0.695	NA	Other genes
abamectin_norm.n	V	15964522	C38D9.2.1	C38D9.2	18019275	0.00579479615653894	0.696	NA	Other genes
abamectin_norm.n	V	15964522	F46B6.6a.1	F46B6.6	10690256	0.00551380730986491	0.697	NA	Other genes
abamectin_norm.n	V	15964522	T13B5.4.2	col-40	13959362	0.0049776118911409	0.698	NA	Other genes
abamectin_norm.n	V	15964522	F26D2.2.1	syp-1	16667099	0.00916252581978611	0.699	NA	Other genes
abamectin_norm.n	V	15964522	R148.5a.2	R148.5	14649731	0.000987039854972228	0.701	NA	Other genes
abamectin_norm.n	V	15964522	B0334.11b.2	ooc-3	15138708	0.00197296370949001	0.702	NA	Other genes
abamectin_norm.n	V	15964522	K08H10.5	K08H10.5	10559210	0.00248997397906749	0.702	NA	Other genes
abamectin_norm.n	V	15964522	C47E8.5.1	hsp-90	15310752	0.002087351470751	0.703	NA	Other genes
abamectin_norm.n	V	15964522	F07B7.1.1	F07B7.1	17029962	0.00265460965518831	0.704	NA	Other genes
abamectin_norm.n	V	15964522	T05H4.13d.2	alh-4	6127661	0.00531587189191246	0.704	NA	Other genes
abamectin_norm.n	V	15964522	F32D8.4.1	F32D8.4	12397073	0.00129183535122932	0.706	NA	Other genes
abamectin_norm.n	V	15964522	F59A7.2.1	F59A7.2	13718280	0.00140220451361519	0.706	NA	Other genes
abamectin_norm.n	V	15964522	Y51H7C.11.2	nol-6	14292100	0.00851905688858993	0.706	NA	Other genes
abamectin_norm.n	V	15964522	C24A8.1.1	dop-6	15402901	0.00336467853490966	0.707	NA	Other genes
abamectin_norm.n	V	15964522	F52D1.3c.1	abu-12	14654518	0.0042604456796176	0.707	NA	Other genes
abamectin_norm.n	V	15964522	C27A7.6c.1	C27A7.6	4333001	0.00664376479087896	0.708	NA	Other genes
abamectin_norm.n	V	15964522	C47E8.8d.1	set-5	14689759	0.013595454764487	0.708	NA	Other genes
abamectin_norm.n	V	15964522	F47F6.1a.1	lin-42	14649731	0.00426351873277284	0.708	NA	Other genes
abamectin_norm.n	V	15964522	F56F11.4a.1	F56F11.4	14036926	0.00135309506863464	0.708	NA	Other genes
abamectin_norm.n	V	15964522	C10G11.6b.1	C10G11.6	14654518	0.00104411147970746	0.709	NA	Other genes
abamectin_norm.n	V	15964522	F21A3.5.2	prde-1	14995985	0.00616044939458773	0.709	NA	Other genes
abamectin_norm.n	V	15964522	C55A6.2b.1	ttll-5	10584114	0.00510313029180739	0.712	NA	Other genes
abamectin_norm.n	V	15964522	C06H5.2.1	fbxa-157	17897495	0.00391999179294758	0.714	NA	Other genes
abamectin_norm.n	V	15964522	F38A6.5.1	F38A6.5	16558811	0.00338923248722163	0.714	NA	Other genes
abamectin_norm.n	V	15964522	Y37D8A.12a.1	enu-3.5	13309513	0.00179921038845165	0.714	NA	Other genes
abamectin_norm.n	V	15964522	B0344.2.2	wrt-9	14649731	0.0017515753773476	0.715	NA	Other genes
abamectin_norm.n	V	15964522	F56D6.2.2	clec-67	16587072	0.00495666168839434	0.717	NA	Other genes
abamectin_norm.n	V	15964522	H19N07.4a.2	mboa-2	12397073	0.0024416284651158	0.719	NA	Other genes
abamectin_norm.n	V	15964522	T05H4.8	T05H4.8	15469512	0.00354424689458228	0.719	NA	Other genes
abamectin_norm.n	V	15964522	K01D12.15.1	K01D12.15	4294239	0.00893398061579619	0.721	NA	Other genes
abamectin_norm.n	V	15964522	Y43F8B.9.2	Y43F8B.9	19503869	0.0026229544642879	0.722	NA	Other genes
abamectin_norm.n	V	15964522	F25H9.5a.2	frm-10	13411831	0.00545295186951401	0.723	NA	Other genes
abamectin_norm.n	V	15964522	T02E9.2b.2	grl-7	14649731	0.000817154602572762	0.723	NA	Other genes
abamectin_norm.n	V	15964522	Y102A5B.2a.1	clec-35	16889978	0.00245863865926771	0.723	NA	Other genes
abamectin_norm.n	V	15964522	C55A6.1.2	C55A6.1	11238035	0.00612310914926068	0.724	NA	Other genes
abamectin_norm.n	V	15964522	M03F8.2b.1	pst-1	14654518	0.00263338733508362	0.724	NA	Other genes
abamectin_norm.n	V	15964522	Y16E11A.1.1	math-44	11238035	0.00362851511133245	0.726	NA	Other genes
abamectin_norm.n	V	15964522	C09E8.2a.1	lips-7	14649731	0.00108975164023416	0.727	NA	Other genes
abamectin_norm.n	V	15964522	C47E8.8a.1	set-5	14614108	0.0137772018784334	0.727	NA	Other genes
abamectin_norm.n	V	15964522	ZK105.3.1	ZK105.3	7605246	0.00209571674190138	0.728	NA	Other genes
abamectin_norm.n	V	15964522	F25F6.1.1	mltn-13	14649731	0.00131250238662275	0.73	NA	Other genes
abamectin_norm.n	V	15964522	F54B11.11.2	F54B11.11	12902310	0.00285041233842803	0.732	NA	Other genes
abamectin_norm.n	V	15964522	W05B5.3a.2	nhr-85	14649731	0.00115924137057465	0.732	NA	Other genes
abamectin_norm.n	V	15964522	C09G9.1c.1	C09G9.1	13718280	0.00161584712661877	0.734	NA	Other genes
abamectin_norm.n	V	15964522	Y51H1A.3b.1	Y51H1A.3	13589743	0.011449360201214	0.734	NA	Other genes
abamectin_norm.n	V	15964522	B0462.5.1	B0462.5	18329989	0.00364225214127449	0.735	NA	Other genes
abamectin_norm.n	V	15964522	F47F6.1e.1	lin-42	14649731	0.00132910298153741	0.735	NA	Other genes
abamectin_norm.n	V	15964522	W02F12.4a.2	W02F12.4	6127661	0.0044805278933475	0.735	NA	Other genes
abamectin_norm.n	V	15964522	C14C10.2b.1	C14C10.2	12975400	0.0111850981527634	0.736	NA	Other genes
abamectin_norm.n	V	15964522	Y47D3B.10.1	dpy-18	14654518	0.00183331384454349	0.736	NA	Other genes
abamectin_norm.n	V	15964522	F41C6.5.2	col-173	14649731	0.0011762384032855	0.741	NA	Other genes
abamectin_norm.n	V	15964522	H13N06.5.1	zipt-7.2	14645499	0.00207625699212197	0.742	NA	Other genes
abamectin_norm.n	V	15964522	C08F1.1	math-2	15896217	0.00801673655439334	0.743	NA	Other genes
abamectin_norm.n	V	15964522	C12D8.11.2	rop-1	14647434	0.00196954827339012	0.744	NA	Other genes
abamectin_norm.n	V	15964522	C47E8.7.2	unc-112	14696659	0.00116496984410658	0.744	NA	Other genes
abamectin_norm.n	V	15964522	F56D1.5.2	dhs-5	13704401	0.0010813943390674	0.744	NA	Other genes
abamectin_norm.n	V	15964522	C13F10.2.1	kxd-1	18109630	0.00151277947444246	0.747	NA	Other genes
abamectin_norm.n	V	15964522	F15B9.8.2	F15B9.8	14649731	0.00250586330217022	0.747	NA	Other genes
abamectin_norm.n	V	15964522	F10F2.9.1	pqn-29	14649731	0.000843049883134064	0.748	NA	Other genes
abamectin_norm.n	V	15964522	C07D8.6.2	C07D8.6	10407905	0.00225192887160167	0.75	NA	Other genes
abamectin_norm.n	V	15964522	C32H11.13.1	dct-19	18108540	0.00865509799239044	0.75	NA	Other genes
abamectin_norm.n	V	15964522	F38A3.2.1	ram-2	14649731	0.00108049646107942	0.75	NA	Other genes
abamectin_norm.n	V	15964522	F40F8.5a.2	F40F8.5	15310752	0.000869962167620045	0.75	NA	Other genes
abamectin_norm.n	V	15964522	C09G5.3.1	col-79	14649731	0.000624637340658728	0.751	NA	Other genes
abamectin_norm.n	V	15964522	K12G11.6.1	K12G11.6	14649731	0.00152985425750306	0.751	NA	Other genes
abamectin_norm.n	V	15964522	C14A6.16	C14A6.16	18159340	0.00189886173323254	0.753	NA	Other genes
abamectin_norm.n	V	15964522	C38D9.12	fbxa-175	17928339	0.00106177620323146	0.753	NA	Other genes
abamectin_norm.n	V	15964522	W02F12.8.2	W02F12.8	14649731	0.000720254496755947	0.753	NA	Other genes
abamectin_norm.n	V	15964522	F39D8.1c.1	pqn-36	13722936	0.002407233850165	0.754	NA	Other genes
abamectin_norm.n	V	15964522	Y71G12A.3a.1	tub-2	14649731	0.00159623287236058	0.754	NA	Other genes
abamectin_norm.n	V	15964522	C56C10.4.1	C56C10.4	14649731	0.000761342429624142	0.755	NA	Other genes
abamectin_norm.n	V	15964522	ZK262.2.1	ZK262.2	14649731	0.00116669722411627	0.756	NA	Other genes
abamectin_norm.n	V	15964522	W01F3.2.1	W01F3.2	19671203	0.00100879201724259	0.757	NA	Other genes
abamectin_norm.n	V	15964522	T06E6.13.1	fbxa-104	15354559	0.00990236494896776	0.758	NA	Other genes
abamectin_norm.n	V	15964522	R12A1.3a.1	R12A1.3	14649731	0.00104768950847956	0.759	NA	Other genes
abamectin_norm.n	V	15964522	T10C6.14.1	his-1	15469512	0.00181342717492776	0.762	NA	Other genes
abamectin_norm.n	V	15964522	Y80D3A.2b.1	emb-4	18898401	0.00327953250675928	0.763	NA	Other genes
abamectin_norm.n	V	15964522	F38A1.10.1	clec-165	13688687	0.00367728187026812	0.764	NA	Other genes
abamectin_norm.n	V	15964522	Y104H12A.1a.2	nhr-41	14654518	0.00159359377649421	0.765	NA	Other genes
abamectin_norm.n	V	15964522	Y54E5B.1a.2	smp-1	14444778	0.00258645096062063	0.77	NA	Other genes
abamectin_norm.n	V	15964522	ZK265.1a.1	kri-1	14645499	0.00380641912199136	0.77	NA	Other genes
abamectin_norm.n	V	15964522	R07B7.2b.1	R07B7.2	12023320	0.00506440637527432	0.771	NA	Other genes
abamectin_norm.n	V	15964522	K04H4.2b.1	K04H4.2	14649731	0.000854987312752833	0.772	NA	Other genes
abamectin_norm.n	V	15964522	Y51A2D.8.1	Y51A2D.8	14649731	0.00173352634193279	0.773	NA	Other genes
abamectin_norm.n	V	15964522	C40A11.3.1	C40A11.3	14068470	0.00715100583140545	0.774	NA	Other genes
abamectin_norm.n	V	15964522	F18E3.7a.1	ddo-2	7581870	0.00128931374147695	0.775	NA	Other genes
abamectin_norm.n	V	15964522	C25D7.4a.1	fbxa-82	11673838	0.00271501443265831	0.776	NA	Other genes
abamectin_norm.n	V	15964522	F46F5.5.1	F46F5.5	10343103	0.00338789640742124	0.776	NA	Other genes
abamectin_norm.n	V	15964522	F36H1.5c.1	hrg-4	16733114	0.00396592269066196	0.778	NA	Other genes
abamectin_norm.n	V	15964522	Y75B7AR.1.1	Y75B7AR.1	14649731	0.000482895979482308	0.778	NA	Other genes
abamectin_norm.n	V	15964522	C08E8.2.1	C08E8.2	18011759	0.00451345705341734	0.781	NA	Other genes
abamectin_norm.n	V	15964522	Y76A2B.2.1	lron-13	14444778	0.000809867381964382	0.781	NA	Other genes
abamectin_norm.n	V	15964522	ZK1067.4.1	ZK1067.4	13722936	0.000505925792705352	0.781	NA	Other genes
abamectin_norm.n	V	15964522	F07B7.11.1	his-54	8681460	0.000706750938358501	0.782	NA	Other genes
abamectin_norm.n	V	15964522	Y71G12B.11c.1	tln-1	14650622	0.00280289980777335	0.782	NA	Other genes
abamectin_norm.n	V	15964522	ZK180.5b.1	ZK180.5	14649731	0.000759263765840291	0.782	NA	Other genes
abamectin_norm.n	V	15964522	F45B8.3.1	F45B8.3	14649731	0.000679594300309405	0.784	NA	Other genes
abamectin_norm.n	V	15964522	F55F8.8.1	F55F8.8	14444778	0.000772338611846233	0.785	NA	Other genes
abamectin_norm.n	V	15964522	T09E8.1g.1	noca-1	12316209	0.00231254643513172	0.785	NA	Other genes
abamectin_norm.n	V	15964522	F57F5.3.1	F57F5.3	12294693	0.00359827988329745	0.786	NA	Other genes
abamectin_norm.n	V	15964522	T01B7.5a.2	T01B7.5	15402901	0.000713633698665712	0.786	NA	Other genes
abamectin_norm.n	V	15964522	T01C3.8a.1	mut-15	15128386	0.00619815044411894	0.786	NA	Other genes
abamectin_norm.n	V	15964522	C14A6.12.1	C14A6.12	18407508	0.00120910221335459	0.787	NA	Other genes
abamectin_norm.n	V	15964522	Y43D4A.5c.1	Y43D4A.5	20030979	0.00177338221392937	0.787	NA	Other genes
abamectin_norm.n	V	15964522	ZC373.6.2	dao-4	14649731	0.00109626489453537	0.787	NA	Other genes
