organism_level_trait	QTL_Chr	QTL	mediator_transcript	mediator_gene	eQTL	mediation_estimate	adjusted_p	prop_med	q99_mediator
Albendazole_q90.TOF	II	2222527	F09F9.2.1	F09F9.2	13265642	0.0020779920647591	0.643	NA	Other genes
Albendazole_q90.TOF	II	2222527	T02G5.3.1	T02G5.3	6354583	0.00539478619880956	0.643	NA	Other genes
Albendazole_q90.TOF	II	2222527	F59G1.1b.1	cgt-3	9189408	0.0041388234089291	0.644	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.12.1	vps-2	12786409	0.00236468762247095	0.644	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.19a.1	spds-1	12812805	0.005409059805233	0.645	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57A10A.6	Y57A10A.6	12170754	0.00298600716245903	0.645	NA	Other genes
Albendazole_q90.TOF	II	2222527	F59E12.4a.1	npl-4.1	6046052	0.00402148371726545	0.647	NA	Other genes
Albendazole_q90.TOF	II	2222527	F59E12.4a.1	npl-4.1	12048446	0.00402148371726545	0.647	NA	Other genes
Albendazole_q90.TOF	II	2222527	C31C9.4	fbxa-168	13643172	0.00304413941278712	0.648	NA	Other genes
Albendazole_q90.TOF	II	2222527	K01C8.5.1	gei-14	8084479	0.00420022814281512	0.648	NA	Other genes
Albendazole_q90.TOF	II	2222527	F14D2.1.2	bath-27	3408871	0.0103901299379275	0.649	NA	Other genes
Albendazole_q90.TOF	II	2222527	T13B5.4.1	col-40	1107654	0.00232444016174715	0.649	NA	Other genes
Albendazole_q90.TOF	II	2222527	W09H1.1a.1	W09H1.1	13519520	0.00151241739204978	0.65	NA	Other genes
Albendazole_q90.TOF	II	2222527	E04F6.5a.2	acdh-12	12943220	0.00315647883348253	0.652	NA	Other genes
Albendazole_q90.TOF	II	2222527	F36H5.1.1	math-26	1678404	0.019224028748615	0.652	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y110A2AL.2.1	Y110A2AL.2	2827425	0.00415196404553835	0.652	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y66D12A.16d.1	Y66D12A.16	306200	0.00339012542036913	0.652	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK1290.8.1	wrt-10	13265642	0.00427165723878097	0.652	NA	Other genes
Albendazole_q90.TOF	II	2222527	F08B4.1b.1	ints-6	946924	0.0052492606104667	0.653	NA	Other genes
Albendazole_q90.TOF	II	2222527	F39H12.4.2	igcm-1	13273993	0.00225569585811489	0.653	NA	Other genes
Albendazole_q90.TOF	II	2222527	F53C3.13a.2	plpp-1.1	3923175	0.00623856739965222	0.653	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK783.1d.1	fbn-1	2715471	0.00409277838794266	0.653	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0252.3a.1	B0252.3	5944790	0.00171676217355387	0.654	NA	Other genes
Albendazole_q90.TOF	II	2222527	C29F9.1.1	pals-22	12137403	0.0031035349192246	0.655	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y48C3A.18a.2	Y48C3A.18	13412550	0.00292149131959956	0.656	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZC204.7.1	fbxb-15	1611691	0.0072379592372923	0.656	NA	Other genes
Albendazole_q90.TOF	II	2222527	AC8.10.1	AC8.10	3333899	0.00413602328099355	0.657	NA	Other genes
Albendazole_q90.TOF	II	2222527	D2062.1.1	D2062.1	2622125	0.00381281250584651	0.66	NA	Other genes
Albendazole_q90.TOF	II	2222527	F15D4.6.1	F15D4.6	13264654	0.0014400307543483	0.662	NA	Other genes
Albendazole_q90.TOF	II	2222527	F32A11.2.2	hpr-17	13157045	0.00700580123648106	0.662	NA	Other genes
Albendazole_q90.TOF	II	2222527	C44H4.3.1	sym-1	13273993	0.00411416098806569	0.663	NA	Other genes
Albendazole_q90.TOF	II	2222527	C23H3.9b.1	C23H3.9	815052	0.00563165980283601	0.665	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y66D12A.16c.1	Y66D12A.16	9126470	0.00137609617198312	0.668	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK1320.12b.1	taf-8	9444618	0.00357864309332192	0.668	NA	Other genes
Albendazole_q90.TOF	II	2222527	F11C3.2.1	unc-122	473231	0.00155561341653289	0.669	NA	Other genes
Albendazole_q90.TOF	II	2222527	K02C4.3c.1	K02C4.3	8555186	0.00155459389330033	0.67	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y73C8C.10.1	Y73C8C.10	13071904	0.00513533231364728	0.671	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0034.4.1	B0034.4	5864689	0.00429759213522091	0.672	NA	Other genes
Albendazole_q90.TOF	II	2222527	C44B7.2a.1	hrpl-1	10685640	0.00164505654229976	0.672	NA	Other genes
Albendazole_q90.TOF	II	2222527	C44B7.2a.1	hrpl-1	13557834	0.00164505654229976	0.672	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46E12BL.4b.1	spsb-1	14528735	0.00105762616374483	0.672	NA	Other genes
Albendazole_q90.TOF	II	2222527	C07H6.2.1	C07H6.2	13557834	0.00321799089424146	0.673	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y16E11A.1.1	math-44	1612208	0.00855223121659027	0.673	NA	Other genes
Albendazole_q90.TOF	II	2222527	T10B9.2.1	cyp-13A5	9550112	0.00120220684317081	0.674	NA	Other genes
Albendazole_q90.TOF	II	2222527	D2085.5c.1	hgap-2	3629604	0.00186123994158755	0.675	NA	Other genes
Albendazole_q90.TOF	II	2222527	M6.1d.1	ifc-2	946924	0.00505945904017166	0.678	NA	Other genes
Albendazole_q90.TOF	II	2222527	H41C03.1.1	H41C03.1	5854464	0.00367748322908993	0.681	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0286.4c.2	ntl-2	3779761	0.00304655597028137	0.682	NA	Other genes
Albendazole_q90.TOF	II	2222527	F18A12.4a.1	nep-8	3491257	0.00314752306696397	0.682	NA	Other genes
Albendazole_q90.TOF	II	2222527	R09D1.11a.1	chil-23	9220786	0.00121711930688932	0.682	NA	Other genes
Albendazole_q90.TOF	II	2222527	F59E12.9.2	F59E12.9	5615007	0.00251817476888217	0.685	NA	Other genes
Albendazole_q90.TOF	II	2222527	H29C22.1.2	H29C22.1	1186497	0.00489072356725284	0.685	NA	Other genes
Albendazole_q90.TOF	II	2222527	T24E12.11.1	T24E12.11	3617737	0.00227026644172169	0.685	NA	Other genes
Albendazole_q90.TOF	II	2222527	F57F5.3.1	F57F5.3	13273993	0.00214470456793667	0.687	NA	Other genes
Albendazole_q90.TOF	II	2222527	R74.5b.1	asd-1	9243856	0.00194480365919953	0.687	NA	Other genes
Albendazole_q90.TOF	II	2222527	C33C12.7.1	C33C12.7	1243162	0.00843846022648116	0.689	NA	Other genes
Albendazole_q90.TOF	II	2222527	F58E10.4.1	aip-1	473231	0.00306396102031528	0.689	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0491.3.2	rmd-3	11144362	0.00231089530465532	0.69	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y39F10C.1b.1	Y39F10C.1	622528	0.00439627779379246	0.69	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y52D3.1a.2	strd-1	9446970	0.00144568453406032	0.69	NA	Other genes
Albendazole_q90.TOF	II	2222527	F52E4.6.1	wrt-2	13265642	0.00420106408807992	0.691	NA	Other genes
Albendazole_q90.TOF	II	2222527	C18G1.3a.2	bgnt-1.4	12910048	0.00369802414631657	0.697	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0462.3.1	fbxb-119	5586326	0.00373276070871934	0.699	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54E12.3.1	his-56	671347	0.00953836668903789	0.699	NA	Other genes
Albendazole_q90.TOF	II	2222527	C10F3.6.2	fut-8	13001144	0.00248552731971043	0.7	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y48G1C.4a.1	pgs-1	2836197	0.00151082510037201	0.7	NA	Other genes
Albendazole_q90.TOF	II	2222527	C05C10.6b.1	ufd-3	9963774	0.00457638386500581	0.703	NA	Other genes
Albendazole_q90.TOF	II	2222527	E01G4.5.1	E01G4.5	13495889	0.00375025274815401	0.703	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.20.1	Y46G5A.20	12807953	0.00428797309250347	0.703	NA	Other genes
Albendazole_q90.TOF	II	2222527	F33H12.1.1	F33H12.1	2219377	0.00551146098018976	0.704	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y60A3A.8.1	Y60A3A.8	4401578	0.00275847386783294	0.704	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZC373.6.2	dao-4	13265642	0.00327456514380469	0.705	NA	Other genes
Albendazole_q90.TOF	II	2222527	C40A11.8.1	C40A11.8	1224887	0.0039784441611556	0.706	NA	Other genes
Albendazole_q90.TOF	II	2222527	F45D11.16.1	F45D11.16	968720	0.00089011365577835	0.706	NA	Other genes
Albendazole_q90.TOF	II	2222527	F53C3.8.1	F53C3.8	3905744	0.00690419205817394	0.707	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y14H12A.1.2	Y14H12A.1	3998416	0.00487309896960809	0.708	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.8.1	Y46G5A.8	12738858	0.00282072946377363	0.708	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y51H7BM.1.1	math-45	1677238	0.00303196254830166	0.708	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZC204.16	fbxb-27	1612208	0.00686188699272306	0.709	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0035.9.1	his-46	671347	0.00953836668903789	0.71	NA	Other genes
Albendazole_q90.TOF	II	2222527	R06B9.3.2	arrd-13	13839152	0.000699031174372101	0.71	NA	Other genes
Albendazole_q90.TOF	II	2222527	T24F1.5.1	nlp-51	11703929	0.00141026485605932	0.71	NA	Other genes
Albendazole_q90.TOF	II	2222527	F53C3.4.1	F53C3.4	3905744	0.00793236470874403	0.711	NA	Other genes
Albendazole_q90.TOF	II	2222527	F08D12.8.1	fbxb-105	2853609	0.000831714641190124	0.712	NA	Other genes
Albendazole_q90.TOF	II	2222527	R09E10.9	R09E10.9	946924	0.00453584835894123	0.712	NA	Other genes
Albendazole_q90.TOF	II	2222527	T07D3.4b.1	T07D3.4	808667	0.0066000237771857	0.712	NA	Other genes
Albendazole_q90.TOF	II	2222527	T24E12.10.1	T24E12.10	3617737	0.00245905592111252	0.712	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK637.12.2	ZK637.12	12716738	0.00407646620130005	0.712	NA	Other genes
Albendazole_q90.TOF	II	2222527	C08E3.8.1	fbxa-165	873752	0.00629042125505229	0.713	NA	Other genes
Albendazole_q90.TOF	II	2222527	C17C3.5.1	C17C3.5	6963089	0.00209928613764715	0.713	NA	Other genes
Albendazole_q90.TOF	II	2222527	F23F1.8b.1	rpt-4	1083817	0.00485240669663442	0.713	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y43C5B.2.1	Y43C5B.2	946924	0.00225630000338839	0.713	NA	Other genes
Albendazole_q90.TOF	II	2222527	C17C3.12b.1	acdh-2	5558019	0.00608164832419607	0.715	NA	Other genes
Albendazole_q90.TOF	II	2222527	M195.4	M195.4	8875992	0.00159482450928025	0.717	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.36.1	Y46G5A.36	12920024	0.00134607611369932	0.718	NA	Other genes
Albendazole_q90.TOF	II	2222527	F58G1.9	F58G1.9	12888576	0.00439247703739369	0.72	NA	Other genes
Albendazole_q90.TOF	II	2222527	C47G2.5b.1	saps-1	11146347	0.00200973528682172	0.721	NA	Other genes
Albendazole_q90.TOF	II	2222527	F40E12.2	F40E12.2	3611666	0.00432600974164872	0.721	NA	Other genes
Albendazole_q90.TOF	II	2222527	C44B7.10.2	acer-1	1186497	0.00238189026044917	0.722	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y54G2A.76.1	Y54G2A.76	13265642	0.0025728097121144	0.722	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57G11C.18	Y57G11C.18	2458227	0.00415606323348142	0.722	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y38E10A.22c.1	Y38E10A.22	12709944	0.000771113957378265	0.723	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y52E8A.3.1	Y52E8A.3	4329283	0.00165933503261122	0.723	NA	Other genes
Albendazole_q90.TOF	II	2222527	C01B10.8.2	C01B10.8	2634650	0.000730144449370498	0.725	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57G11C.20.1	Y57G11C.20	2458227	0.00487260899375713	0.725	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y38E10A.22a.2	Y38E10A.22	12618952	0.00194260653583178	0.726	NA	Other genes
Albendazole_q90.TOF	II	2222527	F07E5.12.1	F07E5.12	1612208	0.00151152384119829	0.729	NA	Other genes
Albendazole_q90.TOF	II	2222527	C08E3.2	btb-15	1510086	0.00751503632225973	0.73	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.15.1	Y46G5A.15	12799356	0.00196330732150403	0.731	NA	Other genes
Albendazole_q90.TOF	II	2222527	F29C12.4.2	gfm-1	13121173	0.00196914090088658	0.732	NA	Other genes
Albendazole_q90.TOF	II	2222527	F20D6.1.1	F20D6.1	1100853	0.00357622386763316	0.733	NA	Other genes
Albendazole_q90.TOF	II	2222527	F49E12.2.1	dod-23	8380005	0.00187884401496538	0.733	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y17G7B.11.1	arrd-7	12061666	0.00310680971164825	0.733	NA	Other genes
Albendazole_q90.TOF	II	2222527	C06A5.8a.1	C06A5.8	306200	0.00437499013968821	0.735	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZC204.3.1	btb-12	1616261	0.000973113608833181	0.738	NA	Other genes
Albendazole_q90.TOF	II	2222527	C25H3.6a.1	mdt-26	9189408	0.00314541992852089	0.74	NA	Other genes
Albendazole_q90.TOF	II	2222527	F59A6.8	msp-71	5179383	0.00258150133786314	0.74	NA	Other genes
Albendazole_q90.TOF	II	2222527	T19H5.7.1	T19H5.7	6771749	0.00319182313149872	0.74	NA	Other genes
Albendazole_q90.TOF	II	2222527	W06H8.4	W06H8.4	946924	0.00216200684905513	0.74	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK1127.6	ZK1127.6	6992469	0.000812742683235544	0.743	NA	Other genes
Albendazole_q90.TOF	II	2222527	C23H3.7.1	tre-5	9780	0.00240590890323624	0.744	NA	Other genes
Albendazole_q90.TOF	II	2222527	F23B12.6.1	fntb-1	9780	0.00286740609471661	0.745	NA	Other genes
Albendazole_q90.TOF	II	2222527	K01A2.8d.1	mps-2	306200	0.003436447925186	0.745	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y51H1A.3b.1	Y51H1A.3	546631	0.00379731513202661	0.745	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y51H1A.3b.1	Y51H1A.3	14485466	0.00379731513202661	0.745	NA	Other genes
Albendazole_q90.TOF	II	2222527	F22E5.13.2	F22E5.13	946924	0.00382554151559819	0.747	NA	Other genes
Albendazole_q90.TOF	II	2222527	C41H7.7.1	clec-3	3767356	0.000927675987170954	0.748	NA	Other genes
Albendazole_q90.TOF	II	2222527	C41H7.7.1	clec-3	10628031	0.000927675987170954	0.748	NA	Other genes
Albendazole_q90.TOF	II	2222527	M60.2.2	endu-2	13176850	0.000924190794965712	0.748	NA	Other genes
Albendazole_q90.TOF	II	2222527	T28A11.2.2	T28A11.2	925034	0.00312414103147169	0.748	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y17D7B.1b.1	nhr-231	430729	0.00173328143785408	0.749	NA	Other genes
Albendazole_q90.TOF	II	2222527	F47F6.5.1	clec-119	1357875	0.00550480304663769	0.75	NA	Other genes
Albendazole_q90.TOF	II	2222527	T13B5.6.1	lips-12	1091173	0.00474488680628286	0.75	NA	Other genes
Albendazole_q90.TOF	II	2222527	F13A7.12.1	F13A7.12	595411	0.00356551981937908	0.751	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54D10.1.1	skr-15	3608662	0.000821157723343062	0.754	NA	Other genes
Albendazole_q90.TOF	II	2222527	F47B7.6	F47B7.6	3658886	0.00348830083684543	0.755	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y110A2AM.3a.1	ubc-26	3033085	0.00923772858361251	0.755	NA	Other genes
Albendazole_q90.TOF	II	2222527	T05H4.8	T05H4.8	3978307	0.0035314200043603	0.757	NA	Other genes
Albendazole_q90.TOF	II	2222527	T05H4.8	T05H4.8	8795806	0.0035314200043603	0.757	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK250.8	math-50	2063402	0.000698403030543321	0.757	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y110A2AL.8c.1	ptc-3	2857584	0.00170280511746711	0.758	NA	Other genes
Albendazole_q90.TOF	II	2222527	C29E6.1c.1	let-653	12162900	0.00117141691224206	0.76	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.1d.1	tbc-17	4856161	0.00361218526769666	0.76	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.1d.1	tbc-17	11680925	0.00361218526769666	0.76	NA	Other genes
Albendazole_q90.TOF	II	2222527	F43G6.3	F43G6.3	11598172	0.0019325899346037	0.762	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK669.4.1	dbt-1	6920787	0.00535148895389636	0.762	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y48B6A.14.1	hmg-1.1	14342432	0.000699715033058369	0.764	NA	Other genes
Albendazole_q90.TOF	II	2222527	C40D2.2.2	math-20	1510086	0.00539486036267897	0.765	NA	Other genes
Albendazole_q90.TOF	II	2222527	F14D2.8.1	F14D2.8	3373487	0.0151083900893766	0.765	NA	Other genes
Albendazole_q90.TOF	II	2222527	K02E7.9.1	btb-10	2780968	0.00596393539398388	0.765	NA	Other genes
Albendazole_q90.TOF	II	2222527	F16G10.15	F16G10.15	2663828	0.0010494822682039	0.766	NA	Other genes
Albendazole_q90.TOF	II	2222527	H12I13.6.1	H12I13.6	6059405	0.00309470252215769	0.766	NA	Other genes
Albendazole_q90.TOF	II	2222527	W07B8.4a.1	W07B8.4	2815623	0.00224041237017839	0.766	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0496.3a.1	unc-82	946924	0.00352789849112581	0.767	NA	Other genes
Albendazole_q90.TOF	II	2222527	F52G3.5.1	F52G3.5	12124018	0.0020654940474817	0.767	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54D10.7.2	F54D10.7	3646381	0.00445688063773402	0.767	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y74C9A.5.1	sesn-1	2756505	0.00268448605001446	0.767	NA	Other genes
Albendazole_q90.TOF	II	2222527	C06C3.9	C06C3.9	7355693	0.00147149184544076	0.768	NA	Other genes
Albendazole_q90.TOF	II	2222527	F22B3.1.1	his-64	1085131	0.00703605302061226	0.768	NA	Other genes
Albendazole_q90.TOF	II	2222527	F08D12.10.1	sdz-9	2773567	0.00237789295127372	0.77	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y14H12B.2.2	Y14H12B.2	3948574	0.00073606306485715	0.77	NA	Other genes
Albendazole_q90.TOF	II	2222527	F40H3.3.1	F40H3.3	5308622	0.00148583019897539	0.771	NA	Other genes
Albendazole_q90.TOF	II	2222527	F55G11.1.1	F55G11.1	1100853	0.00433113783973915	0.771	NA	Other genes
Albendazole_q90.TOF	II	2222527	T21F2.1a.1	lgc-53	3153048	0.00163347588851591	0.771	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0250.3	B0250.3	473231	0.00227536036480545	0.773	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK430.7.2	ZK430.7	3571413	0.00383923040270759	0.773	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46E12BL.4g.1	spsb-1	13460310	0.00286981298675872	0.774	NA	Other genes
Albendazole_q90.TOF	II	2222527	C28H8.4.2	erd-2.2	8279434	0.000766857744284678	0.776	NA	Other genes
Albendazole_q90.TOF	II	2222527	C05D12.3a.1	C05D12.3	11427374	0.000937235439003306	0.777	NA	Other genes
Albendazole_q90.TOF	II	2222527	F58H1.2.1	F58H1.2	13265642	0.00341956577680539	0.777	NA	Other genes
Albendazole_q90.TOF	II	2222527	R06B9.3.1	arrd-13	2701077	0.00124549493842869	0.777	NA	Other genes
Albendazole_q90.TOF	II	2222527	R06B9.3.1	arrd-13	13839152	0.00124549493842869	0.777	NA	Other genes
Albendazole_q90.TOF	II	2222527	C11D2.6o.1	unc-77	2715471	0.00213334604094018	0.779	NA	Other genes
Albendazole_q90.TOF	II	2222527	C03G5.9.1	nspc-2	13222389	0.00199576357391173	0.78	NA	Other genes
Albendazole_q90.TOF	II	2222527	F40B1.1.1	bath-13	2663729	0.00458892646157981	0.78	NA	Other genes
Albendazole_q90.TOF	II	2222527	D2096.13.1	D2096.13	9091122	0.00150852364725351	0.782	NA	Other genes
Albendazole_q90.TOF	II	2222527	F01E11.1.1	ugt-57	13158734	0.00142287597002012	0.782	NA	Other genes
Albendazole_q90.TOF	II	2222527	H37A05.4a.1	H37A05.4	2531056	0.00166941216138948	0.782	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y27F2A.6.1	Y27F2A.6	3180509	0.00261698283158709	0.782	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y45F10D.14.1	Y45F10D.14	946924	0.00391613929499759	0.782	NA	Other genes
Albendazole_q90.TOF	II	2222527	T12G3.2a.2	T12G3.2	4715017	0.000733117233971594	0.783	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y102A5C.35	Y102A5C.35	7472011	0.00155547990603315	0.783	NA	Other genes
Albendazole_q90.TOF	II	2222527	R07C3.2a.1	fbxc-36	935213	0.00570474258848835	0.785	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.25	snf-4	13107698	0.00288573747247757	0.785	NA	Other genes
Albendazole_q90.TOF	II	2222527	K09E4.3a.2	K09E4.3	14123563	0.00150504009292836	0.786	NA	Other genes
Albendazole_q90.TOF	II	2222527	C16C8.11.2	C16C8.11	3416987	0.000889720663274136	0.787	NA	Other genes
Albendazole_q90.TOF	II	2222527	C41H7.5b.1	lido-10	2476363	0.00300198398356261	0.787	NA	Other genes
Albendazole_q90.TOF	II	2222527	F26F2.7a.2	F26F2.7	3088104	0.00200772423759828	0.787	NA	Other genes
Albendazole_q90.TOF	II	2222527	W03F9.4a.1	W03F9.4	13273993	0.00130629791770324	0.787	NA	Other genes
Albendazole_q90.TOF	II	2222527	F38A6.1b.1	pha-4	2815623	0.00179648075257527	0.788	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54H12.4.1	F54H12.4	2238305	0.00366065209447139	0.788	NA	Other genes
Albendazole_q90.TOF	II	2222527	T23H2.4.1	mam-8	13176850	0.00116153438229814	0.788	NA	Other genes
Albendazole_q90.TOF	II	2222527	C50D2.6b.1	C50D2.6	88086	0.00629928313284997	0.79	NA	Other genes
Albendazole_q90.TOF	II	2222527	F10G7.6	F10G7.6	6837659	0.000836308362225905	0.79	NA	Other genes
Albendazole_q90.TOF	II	2222527	T10C6.7.2	T10C6.7	13119784	0.00332694521289609	0.79	NA	Other genes
Albendazole_q90.TOF	II	2222527	T19H5.2.1	chil-26	9479705	0.000747395190197194	0.79	NA	Other genes
Albendazole_q90.TOF	II	2222527	T27D1.3.1	npr-15	630931	0.000670112454505273	0.79	NA	Other genes
Albendazole_q90.TOF	II	2222527	F53C3.13c.1	plpp-1.1	4030811	0.00275000847179469	0.793	NA	Other genes
Albendazole_q90.TOF	II	2222527	C34C6.10.1	C34C6.10	744778	0.000954058935552115	0.794	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.17.2	cpt-1	12487352	0.00155237658018142	0.794	NA	Other genes
Albendazole_q90.TOF	II	2222527	C16C8.21.1	C16C8.21	3643153	0.00118525072282355	0.795	NA	Other genes
Albendazole_q90.TOF	II	2222527	C31C9.9.1	C31C9.9	13624696	0.00225726456920837	0.795	NA	Other genes
Albendazole_q90.TOF	II	2222527	F21D9.2.1	F21D9.2	3978307	0.00370010951880448	0.797	NA	Other genes
Albendazole_q90.TOF	II	2222527	F22E5.8.1	F22E5.8	2684656	0.00110387130031803	0.797	NA	Other genes
Albendazole_q90.TOF	II	2222527	EGAP2.2.1	EGAP2.2	5179383	0.00178218102681077	0.799	NA	Other genes
Albendazole_q90.TOF	II	2222527	K04G11.2.1	sel-7	946924	0.00198803818790669	0.799	NA	Other genes
Albendazole_q90.TOF	II	2222527	M05D6.2.2	M05D6.2	7797559	0.00343240726869571	0.799	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y17G7B.3.2	Y17G7B.3	11963381	0.00115207358615611	0.799	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK673.4.2	ZK673.4	10628031	0.000984702534487602	0.799	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y38E10A.11.1	nspe-4	12625922	0.00280083778020046	0.8	NA	Other genes
Albendazole_q90.TOF	II	2222527	AC8.11.1	AC8.11	3333899	0.00289211745457793	0.801	NA	Other genes
Albendazole_q90.TOF	II	2222527	F43G6.6.1	jmjd-1.1	11795779	0.00409985057603441	0.801	NA	Other genes
Albendazole_q90.TOF	II	2222527	C08F1.4a.2	math-3	1180779	0.00953482585534604	0.802	NA	Other genes
Albendazole_q90.TOF	II	2222527	F45H10.3.1	F45H10.3	12616401	0.000833176602652044	0.803	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y38F1A.4.1	Y38F1A.4	12963684	0.0013972952860101	0.803	NA	Other genes
Albendazole_q90.TOF	II	2222527	R11G1.7.2	R11G1.7	13369129	0.00118167779148958	0.806	NA	Other genes
Albendazole_q90.TOF	II	2222527	F46F5.4	F46F5.4	749717	0.00281897661132707	0.807	NA	Other genes
Albendazole_q90.TOF	II	2222527	F55C10.2.1	col-154	1146328	0.00107520867208103	0.808	NA	Other genes
Albendazole_q90.TOF	II	2222527	F58E1.5.1	fbxb-17	1832144	0.00145215692761211	0.809	NA	Other genes
Albendazole_q90.TOF	II	2222527	K06A4.8	K06A4.8	946924	0.00291535336577383	0.809	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y76B12C.9.2	Y76B12C.9	13128488	0.000772128509457295	0.809	NA	Other genes
Albendazole_q90.TOF	II	2222527	F12E12.1.1	F12E12.1	3813553	0.00218606646962985	0.811	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54D10.2.1	fbxa-24	3748259	0.00321779478504356	0.812	NA	Other genes
Albendazole_q90.TOF	II	2222527	F55G1.1.1	F55G1.1	13614531	0.00105027847925946	0.812	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54D10.6	fbxa-146	3793051	0.00205570567043815	0.813	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y48E1C.2.1	Y48E1C.2	13557834	0.00224394717292323	0.813	NA	Other genes
Albendazole_q90.TOF	II	2222527	K08A2.5a.1	nhr-88	2976664	0.000592621151601416	0.814	NA	Other genes
Albendazole_q90.TOF	II	2222527	M151.7.1	M151.7	3639909	0.00113573387386931	0.815	NA	Other genes
Albendazole_q90.TOF	II	2222527	M151.7.1	M151.7	9243856	0.00113573387386931	0.815	NA	Other genes
Albendazole_q90.TOF	II	2222527	C05C10.2c.1	C05C10.2	9595297	0.00270851100521458	0.816	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y54G11A.6.2	ctl-1	6095043	0.000794627581386164	0.816	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y54G11A.6.2	ctl-1	14625147	0.000794627581386164	0.816	NA	Other genes
